id,text,toxic,obscene,threat,insult,identity_hate
"""userName"":""wnsr****"",""userProfileImage""","""ㄹㅇ 기사쓰는곳인데 저런 광고글 뿌려대면 네이버가 알아서 해당 언론사좀 쳐내라좀""",1.0,0.0,0.0,0.0,1.0
"""userName"":""sung****"",""userProfileImage""","""사과폰 ~~!!  개 사과폰""",1.0,0.0,0.0,0.0,0.0
"""userName"":""prit****"",""userProfileImage""","""냉장고 같은데 ㅋ""",1.0,0.0,0.0,1.0,0.0
"""userName"":""iran****"",""userProfileImage""","""이뿌네.  냉장고인줄 ㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""shhw****"",""userProfileImage""","""연합뉴스 되고싶냐?""",0.0,0.0,0.0,0.0,0.0
"""userName"":""cnsk****"",""userProfileImage""","""폴더랑 차이가 뭐지? 화면 하나인거?? 그런데 가운데 주름 어떻게 하지??? 폴더 레트로 한건가?? 글쎄.... 취향존중...""",1.0,0.0,0.0,0.0,0.0
"""userName"":""pict****"",""userProfileImage""","""그래봤자 진짜 소수""",1.0,0.0,0.0,0.0,0.0
"""userName"":""lx19****"",""userProfileImage""","""틀딱전자 틀딱플립 접었다 폈다\n해보거라~^^""",1.0,0.0,0.0,1.0,1.0
"""userName"":""yoon****"",""userProfileImage""","""애플은 식사후 디저트로, 핸드폰은 삼성으로.""",1.0,0.0,0.0,1.0,1.0
"""userName"":""ekek****"",""userProfileImage""","""아이폰 접근성은 최악\n갤럭시 접근성은 최상(너무좋아서 모르는사람도 접근함)""",1.0,0.0,0.0,1.0,1.0
"""userName"":""djdj****"",""userProfileImage""","""크림이나 라벤더가 더 이쁜거같던데 갑자기 왠 노랑파랑 조합임? \n미니언인가?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""wnld****"",""userProfileImage""","""냉장고잖아""",1.0,0.0,0.0,0.0,0.0
"""userName"":""shin****"",""userProfileImage""","""진짜 이쁘징ㅎ나도 곧 바꿀예정 빨리 쓰고싶다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""yust****"",""userProfileImage""","""비스포크 입힐 생각을 👍👍👍👍 플립3 넘 잘쓰고 있쥬 ㅋㅋ핑화 너무 이쁘다ㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""alex****"",""userProfileImage""","""혁신이 따로 있는게 아니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hkch****"",""userProfileImage""","""미국서 얼마에 파는가?""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hc_b****"",""userProfileImage""","""광고""",1.0,0.0,0.0,0.0,0.0
"""userName"":""gyki****"",""userProfileImage""","""디자인의 힘이네요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kjm7****"",""userProfileImage""","""냉장고를 들고 다니네..ㅎㅎ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""gunw****"",""userProfileImage""","""3번째는 김치냉장고 겠지?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""fire****"",""userProfileImage""","""케이스 바꿔끼는거랑 뭐가 다름..??""",0.0,0.0,0.0,0.0,0.0
"""userName"":""pmyo****"",""userProfileImage""","""기능은 모르겠다만 색상과 디자인은 너무 아쉽다. 뭔가 다음만 기다리게 되는 그런 느낌 ㅜㅠ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kjmd****"",""userProfileImage""","""사람마다 취향이지 벌것가지고 ㅅㅂ""",1.0,0.0,0.0,1.0,0.0
"""userName"":""joke****"",""userProfileImage""","""기사 혹은 광고. 넌 누구니?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""nyja****"",""userProfileImage""","""삼성최고ㆍ이뻐용 \n품질도 쨩^^~~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""cwon****"",""userProfileImage""","""지금 폰이 너무 말짱하네요 흑..ㅋㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dm77****"",""userProfileImage""","""작작하자 쫌 ㅠㅠ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""miru****"",""userProfileImage""","""냉장고 응""",1.0,0.0,0.0,0.0,0.0
"""userName"":""yaya****"",""userProfileImage""","""냉장고 같다ㅋㅋ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""jwwj****"",""userProfileImage""","""내눈에 이쁜지는 모르겠지만 구매하는사람이 색깔을 세부적으로 선택할수있다는거는 좋아보임 ㅇㅇ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""tmdt****"",""userProfileImage""","""파랑노랑조합 실환가 진짜 말도안되게 개구리네ㅋㅋ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""yhk0****"",""userProfileImage""","""삼성기사에 화교식히들이 또 몰려와서 악플 다네.""",1.0,0.0,0.0,0.0,1.0
"""userName"":""lees****"",""userProfileImage""","""그나저나 중국폰과 점점 나란히 어깨 맞대는 삼성 그만 쳐 빨아대라. 이쁘긴 얼어뒤질""",1.0,0.0,0.0,1.0,1.0
"""userName"":""wooj****"",""userProfileImage""","""d""",0.0,0.0,0.0,0.0,0.0
"""userName"":""7pop****"",""userProfileImage""","""반도체 디스플레이 가전을 매각하고 스마트폰에 올인해야한다. 노키아 모토로라 박살낸게 삼성이다. 애플 개박살내면 매년 영업이익 200조 시가총액 2천조간다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""scvd****"",""userProfileImage""","""이것들아..발열 심하다..진심  사지마라..""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ymjb****"",""userProfileImage""","""베터리 조루""",1.0,0.0,0.0,1.0,0.0
"""userName"":""exdi****"",""userProfileImage""","""삼.전은 언제까지 가로본능정신인가?   갤럭시의 소프트웨어는 언제까지 구글의 나라에서 벗어날수있을까? ㅋ 안타깝다""",1.0,0.0,0.0,1.0,1.0
"""userName"":""hack****"",""userProfileImage""","""삼성알바들 바글거리네 ㅋㅋ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""colo****"",""userProfileImage""","""미개한 애들이나 아이폰 사는 거지. 기술의 삼성을 누가 따라오나? 주입식 한국 교육의 승리다. 하지만 앞으로가 걱정,  수시 학종으로 애들이 바보 되어가고 있으니...거거에 인구까지 감소""",1.0,0.0,0.0,0.0,1.0
"""userName"":""ezcd****"",""userProfileImage""","""어짜피 따라하는것 밖에 모르는 회사가 잘될수 있나""",1.0,0.0,0.0,1.0,0.0
"""userName"":""sunj****"",""userProfileImage""","""놀구자빠졋네 컬러장난질로 소비자들 뒤통수 후려갈긴게 자랑이냐?""",1.0,0.0,0.0,1.0,0.0
"""userName"":""mkii****"",""userProfileImage""","""나만 안이쁜가... 저걸 미국애들이 좋아한다고??ㅋㅋ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""soni****"",""userProfileImage""","""난 옛날에 2년마다 예고도 없이 삼성폰 블랙아웃 먹통된 기억이 있어서 그 이후 안 씀""",1.0,0.0,0.0,0.0,1.0
"""userName"":""lkpr****"",""userProfileImage""","""언론 플레이쩌네.. 삼성 고질병적인 소프트웨어 문제는 해결했나? 쓰다보니 느려지는거 자체가 솦트웨어가 쓰레기라는 반증""",1.0,0.0,0.0,0.0,1.0
"""userName"":""free****"",""userProfileImage""","""울 wife 가 &lt;갤럭시Z플립3&gt; 사달라고 졸라대서 사줄려고 생각중이다. 여자들에겐 딱이더라구요~~!!! \""내 친구들 다 '갤럭시Z플립3' 사지고 폼잡는데, 나만 '갤럭시 20'이야!\"" -wife-""",0.0,0.0,0.0,0.0,0.0
"""userName"":""yooh****"",""userProfileImage""","""심플한게 좋은거지 아직도 삼성은 심플의 이해를 못하는듯,,\n접히는걸 표현할려고 했겠지,, 그런데 더 촌스러운건 어쩌냐,,""",1.0,0.0,0.0,1.0,1.0
"""userName"":""ssh2****"",""userProfileImage""","""애플이 좋은이유 설명좀 해줄사람?""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ooyy****"",""userProfileImage""","""디자인 말고 최적화나 재대로 해라 사람들이 애플쓰는 이유가 디자인도 한몫하지만 빠릿빠릿한 속도 때문인것도 있다""",1.0,0.0,0.0,1.0,0.0
"""userName"":""noon****"",""userProfileImage""","""ㅋㅋ지나가는 개가 웃는다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""gust****"",""userProfileImage""","""갓 삼성!!!!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sras****"",""userProfileImage""","""조잡하다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""quar****"",""userProfileImage""","""플립3  쓰고 있는데 아직은 불편한것 없이 \n마음에 듭니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sser****"",""userProfileImage""","""잘한건 칭찬해주자""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mjsm****"",""userProfileImage""","""화면 \n가운데\n움푹 들어갓던데""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kaja****"",""userProfileImage""","""구글폰""",0.0,0.0,0.0,0.0,0.0
"""userName"":""popd****"",""userProfileImage""","""냉장고인가? ㅍㅎㅎㅎㅎ  볼품없다""",1.0,0.0,0.0,1.0,0.0
"""userName"":""jung****"",""userProfileImage""","""상성폰 진짜 이쁘고 좋다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""cara****"",""userProfileImage""","""보자마자 냉장고인데?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""xoqk****"",""userProfileImage""","""개구리 네""",1.0,0.0,0.0,1.0,0.0
"""userName"":""pyon****"",""userProfileImage""","""창의적이야""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ly28****"",""userProfileImage""","""이쁨 인정""",0.0,0.0,0.0,0.0,0.0
"""userName"":""bobb****"",""userProfileImage""","""제목만 보고 삼성폰 빨아댈줄 알았다 ㅋㅋㅋㅋㅋㅋ\n역시나 ㅋㅋㅋㅋㅋ""",1.0,0.0,0.0,0.0,1.0
"""userName"":""runh****"",""userProfileImage""","""ㅋ 삼성 안사""",1.0,0.0,0.0,0.0,1.0
"""userName"":""sill****"",""userProfileImage""","""이쁘다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""colo****"",""userProfileImage""","""접으면 정사각형이 이쁠리가..ㅋㅋ분명 저거 산사람들 플립으로 넘어간다""",1.0,0.0,0.0,1.0,0.0
"""userName"":""kkok****"",""userProfileImage""","""안드로이드 안되면 필요없다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""jinw****"",""userProfileImage""","""크림 &gt; 퍼플 &gt; 비스포크 조잡에디션 ㅋㅋ 기본이 나음""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ysk0****"",""userProfileImage""","""진짜 색깔 못뽑는다..""",1.0,0.0,0.0,1.0,0.0
"""userName"":""sond****"",""userProfileImage""","""삼성 아직도 모바일 사업 안접었냐? LG는 진적에 접었는데""",1.0,0.0,0.0,1.0,0.0
"""userName"":""gkst****"",""userProfileImage""","""와 진짜 이쁘당~♡""",0.0,0.0,0.0,0.0,0.0
"""userName"":""cys8****"",""userProfileImage""","""이래서 갬성이 중요한것입니다ㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""quda****"",""userProfileImage""","""죽어도 주름 안 보여줘 ㅋㅋㅋㅋㅋ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""mory****"",""userProfileImage""","""빨갱이 애플보단 삼성이 최고지!""",1.0,0.0,0.0,1.0,1.0
"""userName"":""kyor****"",""userProfileImage""","""헤럴드에 광고 좀 많이 줘라 !  삼성 더러운 똥꼬를 매일 빨잖아""",1.0,0.0,0.0,1.0,1.0
"""userName"":""cour****"",""userProfileImage""","""진심 저거 뭐가 이쁜지 하나도 모르겠다.""",1.0,0.0,0.0,1.0,0.0
"""userName"":""good****"",""userProfileImage""","""말하지 않았냐. 니들처럼 스펙만 보고 성능만 보고 스마트폰 사는 사람보다 디자인 갬성 보고 사는 인간들이 압도적으로 많다고 ㅋㅋㅋㅋㅋㅋ 네들은 스마트폰을 사람들이 무슨 컴퓨터 고르듯 사는 줄 알아 ㅋㅋㅋㅋㅋㅋ""",1.0,0.0,0.0,1.0,0.0
"""userName"":""glay****"",""userProfileImage""","""백인들은 모토로라 핸드폰같은 핸드폰을 좋아 하는것 같습니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""woon****"",""userProfileImage""","""난 아무리 봐도 솔직히 예쁘진 않는데..나만 그런가?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""khbe****"",""userProfileImage""","""다 좋은데, 아이폰이 15시간 화면켜짐시간 뽑아주는데, 4시간 간당간당한건 좀 심함. 심지어 자는데도 15%가 빠짐.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""impa****"",""userProfileImage""","""뭐가 이쁘다는거지 ㅋㅋㅋㅋㅋㅋㅋ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""cksd****"",""userProfileImage""","""아이폰 때문에 다른 삼성포함해서 가격을 더럽게 못올리는거다. 그나마 홈그라운드에서 저렇게 무지성으로 빨아주는 애들이 있으니 가격 올려도 잘 팔리지만 해외 함 봐바라. 플래그쉽 판매량수 등 객관적인 수치 들고오면 현실부정할거냐""",1.0,0.0,0.0,1.0,1.0
"""userName"":""ozzy****"",""userProfileImage""","""딱 2달쓰면 질리게 생겼다""",1.0,0.0,0.0,1.0,0.0
"""userName"":""gari****"",""userProfileImage""","""20년 된 장판옐로우 + 빠께스 블루 조합이 이쁘냐?""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mjsm****"",""userProfileImage""","""이퍼서\n바꾼사람들 \n아이폰이낫다고하더라""",0.0,0.0,0.0,0.0,0.0
"""userName"":""fank****"",""userProfileImage""","""한국의 가전은 이제 색에 대한 무지에서 탈출했다~~ 그러나 운동화는 아직도 일본을 뛰어넘지 못하고 있다~ 휠라야 좀 더  제대로 노력하면 안될까?""",1.0,0.0,0.0,1.0,1.0
"""userName"":""lkc0****"",""userProfileImage""","""삼성을 싫어하는것들은 대깨문이라고봐도 무방하다.""",1.0,0.0,0.0,1.0,1.0
"""userName"":""civa****"",""userProfileImage""","""냉장고냐 ㅋㅋㅋㅋㅋ""",1.0,0.0,0.0,1.0,0.0
"""userName"":""reic****"",""userProfileImage""","""구림. 그냥 그럼 사람들이 좋아할 만한 감성. 진짜 애플 좋아하는 사람들은 공감 못하는 디자인""",1.0,0.0,0.0,1.0,1.0
"""userName"":""km18****"",""userProfileImage""","""삼성이 지 아무리 좋게 만들어도 자체 os도 없는 구글 안드로이드 폰이지 ㅋㅋㅋ""",1.0,0.0,0.0,1.0,0.0
"""userName"":""agas****"",""userProfileImage""","""아이폰이 있어서 그나마 삼성이 저런폰 몇백씩 안부르는거 ㅇㅐ플에 감사해라 .""",0.0,0.0,0.0,0.0,0.0
"""userName"":""zomb****"",""userProfileImage""","""많이들사세요 그래야 아이폰쓰는 제가 돋보이니까요""",1.0,0.0,0.0,0.0,1.0
"""userName"":""dfxc****"",""userProfileImage""","""저게뭐가이뻐… 싸구려 냉장고같은데  아이폰13프로 실물영접해보면 갤z플립3 오징어됨 진짜로""",1.0,0.0,0.0,1.0,1.0
"""userName"":""flyb****"",""userProfileImage""","""솔직히 디자인 별로인데 디자인은 미국애플이 심플하게 잘뽑는듯 이번 겔럭시 유출사진보니 어후""",1.0,0.0,0.0,0.0,0.0
"""userName"":""prie****"",""userProfileImage""","""어차피 삼성은 망하게 되어있어""",1.0,0.0,0.0,0.0,1.0
"""userName"":""seon****"",""userProfileImage""","""작작해라. 이재용 이 놈 정말 미친 듯. 이제 역겹다.""",1.0,0.0,0.0,1.0,0.0
"""userName"":""jtis****"",""userProfileImage""","""어차피 삼성폰은 침몰하는 배야""",1.0,0.0,0.0,0.0,1.0
"""userName"":""juli****"",""userProfileImage""","""저거 쓰는 사람들보면 하나같이 어수룩하고 패배자같이 생겼더라""",1.0,0.0,0.0,1.0,1.0
"""userName"":""shin****"",""userProfileImage""","""회사 : 당신 얼굴은 500원 입니다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""lnyw****"",""userProfileImage""","""자신과 닮은 여러개의 로봇이 돌아다닌다고생각 하면 조금 끔찍할듯..""",1.0,0.0,0.0,0.0,0.0
"""userName"":""kme5****"",""userProfileImage""","""영구 사용에 2억이면 헐값이네요!\n얼굴 주인의 생존가간 동안 입게될 손실을 생각하면 너무 저렴한 가격이라고 생각합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""natu****"",""userProfileImage""","""팔고 싶다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mami****"",""userProfileImage""","""ㅈ같네""",1.0,0.0,0.0,0.0,0.0
"""userName"":""hwan****"",""userProfileImage""","""나쁜 놈  꼴랑2억주고 평생 써 머겠다는거네  좋은일에 사용하면  다행인데 만약 나쁜 일에 사용하게 된다면   얼굴 빌려준 사람은 평생 얼굴 들고 다닐수 없게 되는건데... 잘 생각해 보고 결정해라 순간에 현옥되지 말고..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""lami****"",""userProfileImage""","""나는 안돼겠지?ㅠㅠ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sun1****"",""userProfileImage""","""점점 무서워진다\n세계가\n가상세계에서 인간로봇\n왜난 끔찍한세계같지?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""arth****"",""userProfileImage""","""그 로봇을 사람들이 어떻게 대할지도 생각해보면. 사람도 동물도 학대하고 파괴하는 세상에;; ………엉망으로 폐기처분된 수천개의 본인얼굴이 쌓여있는걸보면 인간으로서는 그 충격이 더 클듯""",1.0,0.0,0.0,0.0,0.0
"""userName"":""bule****"",""userProfileImage""","""이거 허용하면 초상권 파는거고.저 기술은 발전하겠지?.. 그 기술이 저기만 쓰일까? 곧 내 모습 가면쓴 가짜들이 해외 곳곳에서 출몰 범죄도 늘듯. 몇년뒤 외국 범죄 연루되는 사람 늘것같다. 한국 여권이 중국 및 아시아 위조 1순위라던데.사칭범죄와 그 피해자 장난아니겠다. 또 내 얼굴 기계가. 모를곳에서 모를? 서비스에 쓰인다. 성인인형 때 생각난다..?비슷한듯 살짝 바꿔서 나오는 것도 있겠지.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hard****"",""userProfileImage""","""메갈 얼굴이랑 재앙이 얼굴은 100원에도 안팔림""",1.0,1.0,0.0,1.0,0.0
"""userName"":""uric****"",""userProfileImage""","""20만?ㅎ2백만도  적다  나랑 똑같이  생긴 게 오만데  돌아다닌다  생각해 봐   너무  헐값""",1.0,0.0,0.0,1.0,0.0
"""userName"":""qazw****"",""userProfileImage""","""나 착한상인데""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jmly****"",""userProfileImage""","""쪼금 무섭다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""q461****"",""userProfileImage""","""가까운 미래에 인간이 만든 로봇에게 인간의 멸망을 초래 할것만 같은 생각이 든다.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""dbsg****"",""userProfileImage""","""페이스오프 란 영화를 보았다.현실에 존재하면 안되겠단 생각도 하였다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""esh0****"",""userProfileImage""","""어떻게 쓰이게 될지 수많은 가능성들을 생각하면 섬뜩하다. 시간 지나다보면 지금 쓰레기처럼 여기저기 나돌아다니며 마구 쓰이는 개인정보랑 비슷해질 것 같은데...? ㅠㅠ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""swee****"",""userProfileImage""","""싸이트 주소를 알려주라""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wjdw****"",""userProfileImage""","""2억주고 팔아서 5천주고 성형하자""",0.0,0.0,0.0,0.0,0.0
"""userName"":""chlw****"",""userProfileImage""","""똑같은 얼굴이 전세계에 돌아다닌다는건 너무 끔찍한덕""",1.0,0.0,0.0,0.0,0.0
"""userName"":""nlha****"",""userProfileImage""","""아니 왜 로봇을 굳이 사람이랑 구별안가도록 인간이랑 똑같이 하냐고.    로봇을 왜!!!!!    진짜 싫다. 나중에 결혼도 하고 법적으로 인정해달라고 하는 또라이 나오것네.""",1.0,0.0,0.0,0.0,1.0
